Timestamp,Module,Method_Name,Arguments,Responses,Exceptions
2021:10:12:12:43:55.422698,ArduinoAugmentedQuantos,_init_,"logging_level: 10, address: 13, serial_port: None, tcp_port: None, perfect_counts: 8700",,None
2021:10:12:12:43:55.527409,ArduinoAugmentedQuantos,set_home_direction,direction: 0,None,None
2021:10:12:12:46:44.809358,ArduinoAugmentedQuantos,_init_,"logging_level: 10, address: 13, serial_port: None, tcp_port: None, perfect_counts: 8700",,None
2021:10:12:12:46:44.907122,ArduinoAugmentedQuantos,set_home_direction,direction: 0,None,None
2021:10:12:12:50:00.687421,ArduinoAugmentedQuantos,_init_,"logging_level: 10, address: 13, serial_port: None, tcp_port: None, perfect_counts: 8700",,None
2021:10:12:12:50:00.797512,ArduinoAugmentedQuantos,set_home_direction,direction: 0,None,None
2021:10:12:12:51:30.238135,ArduinoAugmentedQuantos,_init_,"logging_level: 10, address: 13, serial_port: None, tcp_port: None, perfect_counts: 8700",,None
2021:10:12:12:51:30.336263,ArduinoAugmentedQuantos,set_home_direction,direction: 0,None,None
2021:10:12:12:53:12.971132,ArduinoAugmentedQuantos,_init_,"logging_level: 10, address: 13, serial_port: None, tcp_port: None, perfect_counts: 8700",,None
2021:10:12:12:53:13.064633,ArduinoAugmentedQuantos,set_home_direction,direction: 0,None,None
2021:10:12:12:53:19.067331,ArduinoAugmentedQuantos,front_door_position,open,,None
2021:10:12:12:54:06.332388,ArduinoAugmentedQuantos,_init_,"logging_level: 10, address: 13, serial_port: None, tcp_port: None, perfect_counts: 8700",,None
2021:10:12:12:54:06.434078,ArduinoAugmentedQuantos,set_home_direction,direction: 0,None,None
2021:10:12:12:54:07.600984,ArduinoAugmentedQuantos,front_door_position,close,,None
2021:10:12:12:56:00.129528,C9,_init_,ftdi: None,,None
2021:10:12:12:56:00.805088,C9,PING,,None,None
2021:10:12:12:56:01.095033,C9,BIAS,,None,None
2021:10:12:12:56:01.355882,C9,SPED,"velocity: 20000, acceleration: 20000",None,None
2021:10:12:12:56:01.716400,C9,BIAS,bias: 0,None,None
2021:10:12:12:56:01.950952,C9,HOME,if_needed: 1,None,None
2021:10:12:12:56:02.321528,C9,CURR,axis: 0,None,None
2021:10:12:12:56:02.683182,C9,CURR,axis: 0,None,None
2021:10:12:12:56:03.044768,C9,CURR,axis: 0,None,None
2021:10:12:12:56:03.414553,C9,CURR,axis: 0,None,None
2021:10:12:12:56:03.790627,C9,CURR,axis: 0,None,None
2021:10:12:12:56:04.159839,C9,CURR,axis: 0,None,None
2021:10:12:12:56:04.525599,C9,CURR,axis: 0,None,None
2021:10:12:12:56:04.895833,C9,CURR,axis: 0,None,None
2021:10:12:12:56:05.258191,C9,CURR,axis: 0,None,None
2021:10:12:12:56:05.633948,C9,CURR,axis: 0,None,None
2021:10:12:12:56:05.946184,Tecan Cavro,_init_,ftdi: None,,None
2021:10:12:12:56:06.377472,Magnetic Stirrer,_init_,serial: COM9,,None
2021:10:12:12:56:06.575204,Magnetic Stirrer,IN_NAME,,None,None
2021:10:12:12:56:06.692870,Magnetic Stirrer,IN_PV_1,,None,None
2021:10:12:12:56:06.815033,Magnetic Stirrer,IN_PV_2,,None,None
2021:10:12:12:56:06.932115,Magnetic Stirrer,IN_SP_1,,None,None
2021:10:12:12:56:07.056173,Magnetic Stirrer,IN_PV_4,,None,None
2021:10:12:12:56:07.169858,Magnetic Stirrer,IN_SP_4,,None,None
2021:10:12:12:56:07.291554,Magnetic Stirrer,STOP_4,,None,None
2021:10:12:12:56:07.342414,Magnetic Stirrer,STOP_1,,None,None
2021:10:12:12:56:22.215007,UR3Arm,_init_,"host: 192.168.254.88, default_velocity: 250, max_velocity: 500, position_units: Units.MILLIMETERS, default_joint_velocity: 20.0, max_joint_velocity: 180.0, gripper_default_velocity: 0.5, gripper_default_force: 0.5, gripper_id: 1, gripper_base_port: 63352, gripper_connect: True, connect: True",,None
2021:10:12:13:01:02.926448,C9,_init_,ftdi: None,,None
2021:10:12:13:01:03.602918,C9,PING,,None,None
2021:10:12:13:01:03.908058,C9,BIAS,,None,None
2021:10:12:13:01:04.187627,C9,SPED,"velocity: 20000, acceleration: 20000",None,None
2021:10:12:13:01:04.560617,C9,BIAS,bias: 0,None,None
2021:10:12:13:01:04.800588,C9,HOME,if_needed: 1,None,None
2021:10:12:13:01:05.038573,C9,CURR,axis: 0,None,None
2021:10:12:13:01:05.409662,C9,CURR,axis: 0,None,None
2021:10:12:13:01:05.790827,C9,CURR,axis: 0,None,None
2021:10:12:13:01:06.155761,C9,CURR,axis: 0,None,None
2021:10:12:13:01:06.599196,C9,CURR,axis: 0,None,None
2021:10:12:13:01:06.979882,C9,CURR,axis: 0,None,None
2021:10:12:13:01:07.428687,C9,CURR,axis: 0,None,None
2021:10:12:13:01:07.809788,C9,CURR,axis: 0,None,None
2021:10:12:13:01:08.186085,C9,CURR,axis: 0,None,None
2021:10:12:13:01:08.555305,C9,CURR,axis: 0,None,None
2021:10:12:13:01:08.861607,Tecan Cavro,_init_,ftdi: None,,None
2021:10:12:13:01:09.289856,Magnetic Stirrer,_init_,serial: COM9,,None
2021:10:12:13:01:09.522371,Magnetic Stirrer,IN_NAME,,None,None
2021:10:12:13:01:09.669728,Magnetic Stirrer,IN_PV_1,,None,None
2021:10:12:13:01:09.791407,Magnetic Stirrer,IN_PV_2,,None,None
2021:10:12:13:01:09.920212,Magnetic Stirrer,IN_SP_1,,None,None
2021:10:12:13:01:10.030970,Magnetic Stirrer,IN_PV_4,,None,None
2021:10:12:13:01:10.138827,Magnetic Stirrer,IN_SP_4,,None,None
2021:10:12:13:01:10.276490,Magnetic Stirrer,STOP_4,,None,None
2021:10:12:13:01:10.323683,Magnetic Stirrer,STOP_1,,None,None
2021:10:12:13:01:25.513439,UR3Arm,_init_,"host: 192.168.254.88, default_velocity: 250, max_velocity: 500, position_units: Units.MILLIMETERS, default_joint_velocity: 20.0, max_joint_velocity: 180.0, gripper_default_velocity: 0.5, gripper_default_force: 0.5, gripper_id: 1, gripper_base_port: 63352, gripper_connect: True, connect: True",,None
2021:10:12:13:02:38.932734,C9,_init_,ftdi: None,,None
2021:10:12:13:02:39.662092,C9,PING,,None,None
