Timestamp,Module,Method_Name,Arguments,Responses,Exceptions
2021:10:22:15:19:58.006325,C9,_init_,ftdi: None,,None
2021:10:22:15:19:58.835958,C9,PING,,None,None
2021:10:22:15:19:59.350260,C9,BIAS,,None,None
2021:10:22:15:19:59.840722,C9,SPED,"velocity: 20000, acceleration: 20000",None,None
2021:10:22:15:20:00.270352,C9,BIAS,bias: 0,None,None
2021:10:22:15:20:00.720408,C9,HOME,if_needed: 1,None,None
2021:10:22:15:20:01.203916,C9,CURR,axis: 0,None,None
2021:10:22:15:20:01.661113,C9,CURR,axis: 0,None,None
2021:10:22:15:20:02.149380,C9,CURR,axis: 0,None,None
2021:10:22:15:20:02.580171,C9,CURR,axis: 0,None,None
2021:10:22:15:20:03.020531,C9,CURR,axis: 0,None,None
2021:10:22:15:20:03.455054,C9,CURR,axis: 0,None,None
2021:10:22:15:20:03.892549,C9,CURR,axis: 0,None,None
2021:10:22:15:20:04.319561,C9,CURR,axis: 0,None,None
2021:10:22:15:20:04.751007,C9,CURR,axis: 0,None,None
2021:10:22:15:20:05.202069,C9,CURR,axis: 0,None,None
2021:10:22:15:20:05.534555,Tecan Cavro,_init_,ftdi: None,,None
2021:10:22:15:20:06.068658,Magnetic Stirrer,_init_,serial: COM9,,None
2021:10:22:15:20:06.380390,Magnetic Stirrer,IN_NAME,,None,None
2021:10:22:15:20:06.575160,Magnetic Stirrer,IN_PV_1,,None,None
2021:10:22:15:20:06.775059,Magnetic Stirrer,IN_PV_2,,None,None
2021:10:22:15:20:06.968304,Magnetic Stirrer,IN_SP_1,,None,None
2021:10:22:15:20:07.145026,Magnetic Stirrer,IN_PV_4,,None,None
2021:10:22:15:20:07.332639,Magnetic Stirrer,IN_SP_4,,None,None
2021:10:22:15:20:07.532836,Magnetic Stirrer,STOP_4,,None,None
2021:10:22:15:20:07.605696,Magnetic Stirrer,STOP_1,,None,None
