Timestamp,Module,Method_Name,Arguments,Responses,Exceptions
2021:10:18:13:09:48.770444,C9,_init_,ftdi: None,,None
2021:10:18:13:09:49.181168,C9,PING,,None,None
2021:10:18:13:09:49.346101,C9,BIAS,,None,None
2021:10:18:13:09:49.474145,C9,SPED,"velocity: 20000, acceleration: 20000",None,None
2021:10:18:13:09:49.578882,C9,BIAS,bias: 0,None,None
2021:10:18:13:09:49.672202,C9,HOME,if_needed: 1,None,None
2021:10:18:13:09:49.804047,C9,SPED,,None,None
2021:10:18:13:09:49.932528,C9,BIAS,,None,None
2021:10:18:13:09:50.033007,C9,SPED,"velocity: 40000, acceleration: 100000",None,None
2021:10:18:13:09:50.170111,C9,BIAS,bias: 2,None,None
2021:10:18:13:09:50.281218,C9,POS,"axes: 1,units: 1",None,None
2021:10:18:13:09:50.399619,C9,POS,"axes: 2,units: 1",None,None
2021:10:18:13:09:50.511048,C9,POS,"axes: 0,units: 1",None,None
2021:10:18:13:09:50.618756,C9,POS,C: 1,None,None
2021:10:18:13:09:51.681454,C9,JLEN,length_offset: 0,None,None
2021:10:18:13:09:53.289787,C9,POS,"axes: 1,units: 1",None,None
2021:10:18:13:09:54.993779,C9,POS,"axes: 2,units: 1",None,None
2021:10:18:13:09:56.679215,C9,POS,"axes: 0,units: 1",None,None
2021:10:18:13:09:58.374847,C9,POS,C: 1,None,None
2021:10:18:13:10:22.250146,C9,ARM,"X: 233800, Y: 205900, Z: 285149, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:10:22.504861,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:10:24.644490,C9,ARM,"X: 233800, Y: 205900, Z: 285149, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:10:24.886389,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:10:26.064071,C9,ARM,"X: 233800, Y: 205900, Z: 285149, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:10:26.301333,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:10:27.656202,C9,ARM,"X: 233800, Y: 205900, Z: 284276, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:10:27.904665,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:10:28.431924,C9,ARM,"X: 233800, Y: 205900, Z: 282768, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:10:28.685531,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:10:29.092723,C9,ARM,"X: 233800, Y: 205900, Z: 281022, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:10:29.354088,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:10:29.701177,C9,ARM,"X: 233800, Y: 205900, Z: 281022, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:10:29.944566,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:10:30.622619,C9,ARM,"X: 233800, Y: 205900, Z: 281022, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:10:30.841770,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:10:31.435475,C9,ARM,"X: 233800, Y: 205900, Z: 281022, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:10:31.670512,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:10:32.392851,C9,ARM,"X: 233800, Y: 205900, Z: 279673, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:10:32.639942,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:10:33.728149,C9,ARM,"X: 233800, Y: 205900, Z: 277450, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:10:33.966355,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:10:34.094579,C9,ARM,"X: 233800, Y: 205900, Z: 267530, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:10:34.390999,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:10:34.509275,C9,ARM,"X: 233800, Y: 205900, Z: 257610, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:10:34.808563,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:10:34.941405,C9,ARM,"X: 233800, Y: 205900, Z: 247689, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:10:35.243023,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:10:35.363623,C9,ARM,"X: 233800, Y: 205900, Z: 237769, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:10:35.669555,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:10:35.787844,C9,ARM,"X: 233800, Y: 205900, Z: 227849, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:10:36.098681,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:10:36.220424,C9,ARM,"X: 233800, Y: 205900, Z: 217928, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:10:36.519552,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:10:36.633464,C9,ARM,"X: 233800, Y: 205900, Z: 208008, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:10:36.930063,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:10:37.057932,C9,ARM,"X: 233800, Y: 205900, Z: 198088, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:10:37.358620,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:10:37.492393,C9,ARM,"X: 233800, Y: 205900, Z: 188247, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:10:37.784619,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:10:37.897440,C9,ARM,"X: 233800, Y: 205900, Z: 178326, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:10:38.207796,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:10:38.334956,C9,ARM,"X: 233800, Y: 205900, Z: 168406, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:10:38.633698,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:10:44.355875,C9,ARM,"X: 233800, Y: 205900, Z: 169031, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:10:44.582037,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:10:44.699697,C9,ARM,"X: 233800, Y: 205900, Z: 179031, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:10:45.004858,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:10:45.126652,C9,ARM,"X: 233800, Y: 205900, Z: 189031, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:10:45.438929,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:10:45.555738,C9,ARM,"X: 233800, Y: 205900, Z: 199031, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:10:45.852552,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:10:45.971933,C9,ARM,"X: 233800, Y: 205900, Z: 209031, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:10:46.260635,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:10:46.374891,C9,ARM,"X: 233800, Y: 205900, Z: 219031, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:10:46.676629,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:10:46.803150,C9,ARM,"X: 233800, Y: 205900, Z: 229031, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:10:47.097502,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:10:47.216711,C9,ARM,"X: 233800, Y: 205900, Z: 239031, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:10:47.511551,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:10:47.669593,C9,ARM,"X: 233800, Y: 205900, Z: 249031, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:10:47.976972,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:10:48.140134,C9,ARM,"X: 233800, Y: 205900, Z: 259031, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:10:48.431906,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:10:48.549307,C9,ARM,"X: 233800, Y: 205900, Z: 269031, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:10:48.857206,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:10:48.973785,C9,ARM,"X: 233800, Y: 205900, Z: 279031, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:10:49.273724,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:10:49.395166,C9,ARM,"X: 233800, Y: 205900, Z: 289031, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:10:49.681626,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:10:49.809525,C9,ARM,"X: 233800, Y: 205900, Z: 299031, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:10:50.098675,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:10:50.212233,C9,ARM,"X: 233800, Y: 205900, Z: 309031, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:10:50.499894,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:11:19.911305,C9,ARM,"X: 233800, Y: 205900, Z: 309031, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:11:20.141896,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:11:20.261398,C9,ARM,"X: 233800, Y: 205353, Z: 309031, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:11:20.990187,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:11:21.110654,C9,ARM,"X: 223880, Y: 205908, Z: 309031, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:11:21.404792,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:11:21.552829,C9,ARM,"X: 213880, Y: 205908, Z: 309031, gripper: 102760, elbow_bias: 2",None,None
2021:10:18:13:11:21.834688,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:13:11:21.961431,C9,ARM,"X: 203880, Y: 205908, Z: 309031, gripper: 102760, elbow_bias: 2",None,None
