Timestamp,Module,Method_Name,Arguments,Responses,Exceptions
2021:10:19:14:46:03.909778,C9,_init_,ftdi: None,,None
2021:10:19:14:46:03.911767,C9,PING,,None,None
2021:10:19:14:46:03.914728,C9,BIAS,,None,None
2021:10:19:14:46:03.917720,C9,SPED,"velocity: 20000, acceleration: 20000",None,None
2021:10:19:14:46:03.920712,C9,BIAS,bias: 0,None,None
2021:10:19:14:46:03.923704,C9,HOME,if_needed: 1,None,None
2021:10:19:14:46:03.927693,C9,SPED,,None,None
2021:10:19:14:46:03.929688,C9,BIAS,,None,None
2021:10:19:14:46:03.936669,C9,SPED,"velocity: 40000, acceleration: 100000",None,None
2021:10:19:14:46:03.939661,C9,BIAS,bias: 2,None,None
2021:10:19:14:46:03.941656,C9,POS,"axes: 1,units: 1",None,None
2021:10:19:14:46:03.942653,C9,POS,"axes: 2,units: 1",None,None
2021:10:19:14:46:03.945645,C9,POS,"axes: 0,units: 1",None,None
2021:10:19:14:46:03.951629,C9,POS,C: 1,None,None
2021:10:19:14:46:03.954621,C9,JLEN,length_offset: 0,None,None
2021:10:19:14:46:03.956618,C9,POS,"axes: 1,units: 1",None,None
2021:10:19:14:46:03.958610,C9,POS,"axes: 2,units: 1",None,None
2021:10:19:14:46:03.959608,C9,POS,"axes: 0,units: 1",None,None
2021:10:19:14:46:03.961602,C9,ARM,"X: -109600, Y: 217400, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:03.968584,C9,POS,C: 1,None,None
2021:10:19:14:46:03.971576,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:03.973571,C9,ARM,"X: -109600, Y: 216900, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:03.976562,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:03.978557,C9,ARM,"X: -109600, Y: 216400, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:03.987534,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:03.989528,C9,ARM,"X: -109600, Y: 215900, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:03.993517,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:04.000499,C9,ARM,"X: -109600, Y: 215400, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:04.003491,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:04.005486,C9,ARM,"X: -109600, Y: 214900, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:04.009474,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:04.015460,C9,ARM,"X: -109600, Y: 214400, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:04.018451,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:04.020446,C9,ARM,"X: -109600, Y: 213900, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:04.024445,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:04.031416,C9,ARM,"X: -109600, Y: 213400, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:04.034409,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:04.036403,C9,ARM,"X: -109600, Y: 212900, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:04.040392,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:04.046376,C9,ARM,"X: -109600, Y: 212400, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:04.049368,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:04.051363,C9,ARM,"X: -109600, Y: 211900, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:04.054354,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:04.056349,C9,ARM,"X: -109600, Y: 211400, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:04.067320,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:04.068317,C9,ARM,"X: -109600, Y: 210900, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:04.071309,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:04.077294,C9,ARM,"X: -109600, Y: 210400, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:04.080286,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:04.081285,C9,ARM,"X: -109600, Y: 209900, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:04.085272,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:04.086269,C9,ARM,"X: -109600, Y: 209400, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:04.094250,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:04.097241,C9,ARM,"X: -109600, Y: 208900, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:04.101229,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:04.103224,C9,ARM,"X: -109600, Y: 208400, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:04.110207,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:04.112200,C9,ARM,"X: -109600, Y: 207900, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:04.116189,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:04.118184,C9,ARM,"X: -109600, Y: 207400, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:04.124172,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:04.127160,C9,ARM,"X: -109600, Y: 206900, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:04.131151,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:04.134142,C9,ARM,"X: -109600, Y: 206400, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:04.141122,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:04.143117,C9,ARM,"X: -109600, Y: 205900, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:04.146109,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:04.148104,C9,ARM,"X: -109600, Y: 205400, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:04.151096,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:04.159076,C9,ARM,"X: -109600, Y: 204900, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:04.162067,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:04.164061,C9,ARM,"X: -109600, Y: 204400, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:04.172049,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:04.174041,C9,ARM,"X: -109600, Y: 203900, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:04.178030,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:04.180025,C9,ARM,"X: -109600, Y: 203400, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:04.182019,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:04.188013,C9,ARM,"X: -109600, Y: 202900, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:04.191005,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:04.192999,C9,ARM,"X: -109600, Y: 202400, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:04.195991,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:04.198984,C9,ARM,"X: -109600, Y: 201900, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:04.205965,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:04.207959,C9,ARM,"X: -109600, Y: 201400, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:04.210951,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:04.212946,C9,ARM,"X: -109600, Y: 200900, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:04.220932,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:04.222920,C9,ARM,"X: -109600, Y: 200400, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:04.225911,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:04.227906,C9,ARM,"X: -109600, Y: 199900, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:04.231896,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:04.239874,C9,ARM,"X: -109600, Y: 199400, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:04.241869,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:04.244861,C9,ARM,"X: -109600, Y: 198900, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:04.246855,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:04.252840,C9,ARM,"X: -109600, Y: 198400, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:04.255832,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:04.257879,C9,ARM,"X: -109600, Y: 197900, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:04.260870,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:04.262864,C9,ARM,"X: -109600, Y: 197400, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:04.271841,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:19:14:46:04.273835,C9,ARM,"X: -109600, Y: 196900, Z: 305820, gripper: 28955, elbow_bias: 2",None,None
2021:10:19:14:46:04.276827,C9,MVNG,"axes: 1,2,3,0",None,None
