Timestamp,Module,Method_Name,Arguments,Responses,Exceptions
2021:10:18:14:16:35.046529,C9,_init_,ftdi: None,,None
2021:10:18:14:16:35.466589,C9,PING,,None,None
2021:10:18:14:16:35.638237,C9,BIAS,,None,None
2021:10:18:14:16:35.764899,C9,SPED,"velocity: 20000, acceleration: 20000",None,None
2021:10:18:14:16:35.869614,C9,BIAS,bias: 0,None,None
2021:10:18:14:16:35.961372,C9,HOME,if_needed: 1,None,None
2021:10:18:14:16:36.090323,C9,SPED,,None,None
2021:10:18:14:16:36.201026,C9,BIAS,,None,None
2021:10:18:14:16:36.303749,C9,SPED,"velocity: 40000, acceleration: 100000",None,None
2021:10:18:14:16:36.440387,C9,BIAS,bias: 2,None,None
2021:10:18:14:16:36.550092,C9,POS,"axes: 1,units: 1",None,None
2021:10:18:14:16:36.666788,C9,POS,"axes: 2,units: 1",None,None
2021:10:18:14:16:36.779476,C9,POS,"axes: 0,units: 1",None,None
2021:10:18:14:16:36.891177,C9,POS,C: 1,None,None
2021:10:18:14:16:37.980498,C9,JLEN,length_offset: 0,None,None
2021:10:18:14:16:39.568606,C9,POS,"axes: 1,units: 1",None,None
2021:10:18:14:16:41.263206,C9,POS,"axes: 2,units: 1",None,None
2021:10:18:14:16:42.954771,C9,POS,"axes: 0,units: 1",None,None
2021:10:18:14:16:44.657225,C9,POS,C: 1,None,None
2021:10:18:14:16:49.991154,C9,ARM,"X: -187400, Y: -13700, Z: 172140, gripper: -133691, elbow_bias: 2",None,None
2021:10:18:14:16:50.223476,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:14:16:50.335754,C9,ARM,"X: -187400, Y: -13700, Z: 172140, gripper: -153691, elbow_bias: 2",None,None
2021:10:18:14:16:50.554586,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:14:16:50.676994,C9,ARM,"X: -187400, Y: -13700, Z: 172140, gripper: -173690, elbow_bias: 2",None,None
2021:10:18:14:16:50.916648,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:14:16:51.035577,C9,ARM,"X: -187400, Y: -13700, Z: 172140, gripper: 166310, elbow_bias: 2",None,None
2021:10:18:14:16:51.255245,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:14:16:51.369387,C9,ARM,"X: -187400, Y: -13700, Z: 172140, gripper: 146310, elbow_bias: 2",None,None
2021:10:18:14:16:51.594344,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:14:16:51.711576,C9,ARM,"X: -187400, Y: -13700, Z: 172140, gripper: 126311, elbow_bias: 2",None,None
2021:10:18:14:16:51.940459,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:14:16:52.060843,C9,ARM,"X: -187400, Y: -13700, Z: 172140, gripper: 106311, elbow_bias: 2",None,None
2021:10:18:14:16:52.291237,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:14:16:52.405093,C9,ARM,"X: -187400, Y: -13700, Z: 172140, gripper: 86311, elbow_bias: 2",None,None
2021:10:18:14:16:52.631957,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:14:16:52.745199,C9,ARM,"X: -187400, Y: -13700, Z: 172140, gripper: 66311, elbow_bias: 2",None,None
2021:10:18:14:16:52.964857,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:14:16:53.081507,C9,ARM,"X: -187400, Y: -13700, Z: 172140, gripper: 46312, elbow_bias: 2",None,None
2021:10:18:14:16:53.301617,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:14:16:53.417766,C9,ARM,"X: -187400, Y: -13700, Z: 172140, gripper: 26312, elbow_bias: 2",None,None
2021:10:18:14:16:53.639861,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:14:16:53.797506,C9,ARM,"X: -187400, Y: -13700, Z: 172140, gripper: 6312, elbow_bias: 2",None,None
2021:10:18:14:16:54.031343,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:14:16:54.164085,C9,ARM,"X: -187400, Y: -13700, Z: 172140, gripper: -13687, elbow_bias: 2",None,None
2021:10:18:14:16:54.390569,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:14:16:54.506359,C9,ARM,"X: -187400, Y: -13700, Z: 172140, gripper: -33687, elbow_bias: 2",None,None
2021:10:18:14:16:54.729054,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:14:16:54.850152,C9,ARM,"X: -187400, Y: -13700, Z: 172140, gripper: -53687, elbow_bias: 2",None,None
2021:10:18:14:16:55.073566,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:14:16:55.188701,C9,ARM,"X: -187400, Y: -13700, Z: 172140, gripper: -73686, elbow_bias: 2",None,None
2021:10:18:14:16:55.422635,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:14:16:55.536678,C9,ARM,"X: -187400, Y: -13700, Z: 172140, gripper: -93686, elbow_bias: 2",None,None
2021:10:18:14:16:55.767785,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:14:16:55.929878,C9,ARM,"X: -187400, Y: -13700, Z: 172140, gripper: -113686, elbow_bias: 2",None,None
2021:10:18:14:16:56.149348,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:14:16:56.268029,C9,ARM,"X: -187400, Y: -13700, Z: 172140, gripper: -133686, elbow_bias: 2",None,None
2021:10:18:14:16:56.483063,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:14:16:56.604136,C9,ARM,"X: -187400, Y: -13700, Z: 172140, gripper: -153685, elbow_bias: 2",None,None
2021:10:18:14:16:56.827679,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:14:16:56.942775,C9,ARM,"X: -187400, Y: -13700, Z: 172140, gripper: -173685, elbow_bias: 2",None,None
2021:10:18:14:16:57.176171,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:14:16:57.329533,C9,ARM,"X: -187400, Y: -13700, Z: 172140, gripper: 166315, elbow_bias: 2",None,None
2021:10:18:14:16:57.552002,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:14:16:57.670304,C9,ARM,"X: -187400, Y: -13700, Z: 172140, gripper: 146316, elbow_bias: 2",None,None
2021:10:18:14:16:57.897927,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:14:16:58.019054,C9,ARM,"X: -187400, Y: -13700, Z: 172140, gripper: 126316, elbow_bias: 2",None,None
2021:10:18:14:16:58.244295,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:14:16:58.355181,C9,ARM,"X: -187400, Y: -13700, Z: 172140, gripper: 106316, elbow_bias: 2",None,None
2021:10:18:14:16:58.581984,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:14:16:58.736836,C9,ARM,"X: -187400, Y: -13700, Z: 172140, gripper: 86317, elbow_bias: 2",None,None
2021:10:18:14:16:58.970603,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:14:16:59.088324,C9,ARM,"X: -187400, Y: -13700, Z: 172140, gripper: 66317, elbow_bias: 2",None,None
2021:10:18:14:16:59.320791,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:14:16:59.444761,C9,ARM,"X: -187400, Y: -13700, Z: 172140, gripper: 46317, elbow_bias: 2",None,None
2021:10:18:14:16:59.669100,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:14:16:59.824396,C9,ARM,"X: -187400, Y: -13700, Z: 172140, gripper: 26318, elbow_bias: 2",None,None
2021:10:18:14:17:00.063942,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:14:17:00.200767,C9,ARM,"X: -187400, Y: -13700, Z: 172140, gripper: 6318, elbow_bias: 2",None,None
2021:10:18:14:17:00.425279,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:14:17:00.543050,C9,ARM,"X: -187400, Y: -13700, Z: 172140, gripper: -13682, elbow_bias: 2",None,None
2021:10:18:14:17:00.772417,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:14:17:00.904674,C9,ARM,"X: -187400, Y: -13700, Z: 172140, gripper: -33682, elbow_bias: 2",None,None
2021:10:18:14:17:01.119453,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:14:17:01.243801,C9,ARM,"X: -187400, Y: -13700, Z: 172140, gripper: -53681, elbow_bias: 2",None,None
2021:10:18:14:17:01.465617,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:14:17:01.597804,C9,ARM,"X: -187400, Y: -13700, Z: 172140, gripper: -73681, elbow_bias: 2",None,None
2021:10:18:14:17:01.828104,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:14:17:01.994189,C9,ARM,"X: -187400, Y: -13700, Z: 172140, gripper: -93681, elbow_bias: 2",None,None
2021:10:18:14:17:02.207567,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:14:17:02.320908,C9,ARM,"X: -187400, Y: -13700, Z: 172140, gripper: -113680, elbow_bias: 2",None,None
2021:10:18:14:17:02.552182,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:14:17:02.679332,C9,ARM,"X: -187400, Y: -13700, Z: 172140, gripper: -133680, elbow_bias: 2",None,None
2021:10:18:14:17:02.901305,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:14:17:03.053070,C9,ARM,"X: -187400, Y: -13700, Z: 172140, gripper: -153680, elbow_bias: 2",None,None
2021:10:18:14:17:03.281212,C9,MVNG,"axes: 1,2,3,0",None,None
